   Compiling ../../../src/bckups/filter_tb.cpp in debug mode
   Generating csim.exe
Length of the input stream 	0
Length of the input stream 	2300001
Coef. index # 1584		(-4.73661e-05,-1.3879e-05)
Coef. index # 1585		(2.8037e-05,2.25166e-05)
Coef. index # 1586		(-2.3236e-05,-4.84921e-05)
Coef. index # 1587		(-1.97412e-05,2.47005e-05)
Coef. index # 1588		(2.56146e-05,-1.83564e-05)
Coef. index # 1589		(-4.88572e-05,-2.54051e-05)
Coef. index # 1590		(2.0735e-05,2.80878e-05)
Coef. index # 1591		(-1.32672e-05,-4.8459e-05)
Coef. index # 1592		(-3.07714e-05,1.62018e-05)
Coef. index # 1593		(2.9882e-05,-8.06805e-06)
Coef. index # 1594		(-4.73112e-05,-3.57451e-05)
Coef. index # 1595		(1.11787e-05,3.09516e-05)
Coef. index # 1596		(-2.86521e-06,-4.54383e-05)
Coef. index # 1597		(-4.02411e-05,5.74719e-06)
Coef. index # 1598		(3.12678e-05,2.2375e-06)
Coef. index # 1599		(-4.28804e-05,-4.41801e-05)
Coef. index # 1600		(0,3.08119e-05)
Coef. index # 1601		(7.13719e-06,-3.96892e-05)
Coef. index # 1602		(-4.74951e-05,-5.96559e-06)
Coef. index # 1603		(2.95816e-05,1.17328e-05)
Coef. index # 1604		(-3.5929e-05,-5.01284e-05)
Coef. index # 1605		(-1.20471e-05,2.75886e-05)
Coef. index # 1606		(1.59307e-05,-3.16752e-05)
Coef. index # 1607		(-5.20353e-05,-1.81394e-05)
Coef. index # 1608		(2.48579e-05,1.96416e-05)
Coef. index # 1609		(-2.7013e-05,-5.31841e-05)
Coef. index # 1610		(-2.41362e-05,2.14279e-05)
Coef. index # 1611		(2.27857e-05,-2.20332e-05)
Coef. index # 1612		(-5.35571e-05,-2.9935e-05)
Coef. index # 1613		(1.73519e-05,2.52947e-05)
Coef. index # 1614		(-1.68374e-05,-5.31534e-05)
Coef. index # 1615		(-3.5434e-05,1.26939e-05)
Coef. index # 1616		(2.71089e-05,-1.1526e-05)
Coef. index # 1617		(-5.19804e-05,-4.05363e-05)
Coef. index # 1618		(7.52788e-06,2.81828e-05)
Coef. index # 1619		(-6.2082e-06,-5.00651e-05)
Coef. index # 1620		(-4.51533e-05,1.93994e-06)
Coef. index # 1621		(2.84836e-05,-9.89065e-07)
Coef. index # 1622		(-4.74472e-05,-4.92041e-05)
Coef. index # 1623		(-3.97628e-06,2.79928e-05)
Coef. index # 1624		(4.02424e-06,-4.41791e-05)
Coef. index # 1625		(-5.26174e-05,-1.01221e-05)
Coef. index # 1626		(2.67066e-05,8.72929e-06)
Coef. index # 1627		(-4.03244e-05,-5.53341e-05)
Coef. index # 1628		(-1.63922e-05,2.46339e-05)
Coef. index # 1629		(1.30278e-05,-3.59602e-05)
Coef. index # 1630		(-5.73061e-05,-2.26791e-05)
Coef. index # 1631		(2.17999e-05,1.6829e-05)
Coef. index # 1632		(-3.11714e-05,-5.85024e-05)
Coef. index # 1633		(-2.88761e-05,1.82437e-05)
Coef. index # 1634		(2.005e-05,-2.60542e-05)
Coef. index # 1635		(-5.8901e-05,-3.48734e-05)
Coef. index # 1636		(1.40178e-05,2.26167e-05)
Coef. index # 1637		(-2.07084e-05,-5.84973e-05)
Coef. index # 1638		(-4.0567e-05,9.18563e-06)
Coef. index # 1639		(2.44686e-05,-1.52402e-05)
Coef. index # 1640		(-5.73033e-05,-4.58593e-05)
Coef. index # 1641		(3.82494e-06,2.55578e-05)
Coef. index # 1642		(-9.75979e-06,-5.53401e-05)
Coef. index # 1643		(-5.06551e-05,-1.97813e-06)
Coef. index # 1644		(2.58489e-05,-4.37768e-06)
Coef. index # 1645		(-5.26505e-05,-5.48712e-05)
Coef. index # 1646		(-8.12812e-06,2.53189e-05)
Coef. index # 1647		(7.96746e-07,-4.92842e-05)
Coef. index # 1648		(-5.84321e-05,-1.4523e-05)
Coef. index # 1649		(2.39639e-05,5.65639e-06)
Coef. index # 1650		(-4.53084e-05,-6.12764e-05)
Coef. index # 1651		(-2.10544e-05,2.17906e-05)
Coef. index # 1652		(1.00988e-05,-4.07994e-05)
Coef. index # 1653		(-6.33523e-05,-2.76123e-05)
Coef. index # 1654		(1.88248e-05,1.40299e-05)
Coef. index # 1655		(-3.58461e-05,-6.46254e-05)
Coef. index # 1656		(-3.40841e-05,1.51037e-05)
Coef. index # 1657		(1.73608e-05,-3.05451e-05)
Coef. index # 1658		(-6.5071e-05,-4.03584e-05)
Coef. index # 1659		(1.06799e-05,2.00146e-05)
Coef. index # 1660		(-2.50014e-05,-6.46841e-05)
Coef. index # 1661		(-4.63263e-05,5.61913e-06)
Coef. index # 1662		(2.1928e-05,-1.9324e-05)
Coef. index # 1663		(-6.34734e-05,-5.18821e-05)
Coef. index # 1664		(-4.65661e-10,2.3047e-05)
Coef. index # 1665		(-1.36271e-05,-6.14612e-05)
Coef. index # 1666		(-5.69304e-05,-6.08992e-06)
Coef. index # 1667		(2.3332e-05,-8.02521e-06)
Coef. index # 1668		(-5.86864e-05,-6.13802e-05)
Coef. index # 1669		(-1.25524e-05,2.27606e-05)
Coef. index # 1670		(-2.63331e-06,-5.52023e-05)
Coef. index # 1671		(-6.5153e-05,-1.92812e-05)
Coef. index # 1672		(2.13226e-05,2.43634e-06)
Coef. index # 1673		(-5.10751e-05,-6.81831e-05)
Coef. index # 1674		(-2.61641e-05,1.9026e-05)
Coef. index # 1675		(7.07619e-06,-4.63841e-05)
Coef. index # 1676		(-7.04131e-05,-3.30871e-05)
Coef. index # 1677		(1.58926e-05,1.11847e-05)
Coef. index # 1678		(-4.12213e-05,-7.18054e-05)
Coef. index # 1679		(-3.99323e-05,1.1961e-05)
Coef. index # 1680		(1.46707e-05,-3.5685e-05)
Coef. index # 1681		(-7.23321e-05,-4.65824e-05)
Coef. index # 1682		(7.28155e-06,1.74497e-05)
Coef. index # 1683		(-2.98843e-05,-7.19852e-05)
Coef. index # 1684		(-5.29233e-05,1.92365e-06)
Coef. index # 1685		(1.94516e-05,-2.39341e-05)
Coef. index # 1686		(-7.07703e-05,-5.88433e-05)
Coef. index # 1687		(-4.03496e-06,2.06199e-05)
Coef. index # 1688		(-1.79531e-05,-6.87093e-05)
Coef. index # 1689		(-6.42394e-05,-1.05021e-05)
Coef. index # 1690		(2.09096e-05,-1.2062e-05)
Coef. index # 1691		(-6.58412e-05,-6.90161e-05)
Coef. index # 1692		(-1.73762e-05,2.02926e-05)
Coef. index # 1693		(-6.38235e-06,-6.22184e-05)
Coef. index # 1694		(-7.30893e-05,-2.45483e-05)
Coef. index # 1695		(1.87578e-05,-1.0333e-06)
Coef. index # 1696		(-5.79082e-05,-7.63834e-05)
Coef. index # 1697		(-3.19011e-05,1.63079e-05)
Coef. index # 1698		(3.87104e-06,-5.29923e-05)
Coef. index # 1699		(-7.88392e-05,-3.93135e-05)
Coef. index # 1700		(1.29626e-05,8.22218e-06)
Coef. index # 1701		(-4.75654e-05,-8.04113e-05)
Coef. index # 1702		(-4.66611e-05,8.76049e-06)
Coef. index # 1703		(1.19186e-05,-4.17312e-05)
Coef. index # 1704		(-8.10702e-05,-5.38202e-05)
Coef. index # 1705		(3.75276e-06,1.48718e-05)
Coef. index # 1706		(-3.56021e-05,-8.08011e-05)
Coef. index # 1707		(-6.06691e-05,-1.99256e-06)
Coef. index # 1708		(1.70027e-05,-2.92994e-05)
Coef. index # 1709		(-7.96071e-05,-6.70892e-05)
Coef. index # 1710		(-8.39494e-06,1.82479e-05)
Coef. index # 1711		(-2.29492e-05,-7.75093e-05)
Coef. index # 1712		(-7.29682e-05,-1.53603e-05)
Coef. index # 1713		(1.85547e-05,-1.66791e-05)
Coef. index # 1714		(-7.45431e-05,-7.82022e-05)
Coef. index # 1715		(-2.27811e-05,1.78916e-05)
Coef. index # 1716		(-1.06203e-05,-7.07614e-05)
Coef. index # 1717		(-8.26982e-05,-3.05451e-05)
Coef. index # 1718		(1.62409e-05,-4.89829e-06)
Coef. index # 1719		(-6.62343e-05,-8.6375e-05)
Coef. index # 1720		(-3.85274e-05,1.35996e-05)
Coef. index # 1721		(3.60422e-07,-6.1044e-05)
Coef. index # 1722		(-8.91634e-05,-4.66011e-05)
Coef. index # 1723		(9.98704e-06,5.03846e-06)
Coef. index # 1724		(-5.52884e-05,-9.10112e-05)
Coef. index # 1725		(-5.46332e-05,5.4366e-06)
Coef. index # 1726		(9.02498e-06,-4.90774e-05)
Coef. index # 1727		(-9.18824e-05,-6.24903e-05)
Coef. index # 1728		(0,1.22208e-05)
Coef. index # 1729		(-4.25284e-05,-9.17562e-05)
Coef. index # 1730		(-7.0041e-05,-6.25616e-06)
Coef. index # 1731		(1.45356e-05,-3.57712e-05)
Coef. index # 1732		(-9.06312e-05,-7.71582e-05)
Coef. index # 1733		(-1.32481e-05,1.58967e-05)
Coef. index # 1734		(-2.89395e-05,-8.85241e-05)
Coef. index # 1735		(-8.37171e-05,-2.08793e-05)
Coef. index # 1736		(1.62446e-05,-2.21711e-05)
Coef. index # 1737		(-8.54684e-05,-8.9603e-05)
Coef. index # 1738		(-2.90382e-05,1.55359e-05)
Coef. index # 1739		(-1.56071e-05,-8.15154e-05)
Coef. index # 1740		(-9.47122e-05,-3.76063e-05)
Coef. index # 1741		(1.37449e-05,-9.38727e-06)
Coef. index # 1742		(-7.67363e-05,-9.89512e-05)
Coef. index # 1743		(-4.64511e-05,1.08629e-05)
Coef. index # 1744		(-3.64846e-06,-7.12154e-05)
Coef. index # 1745		(-0.00010224,-5.54374e-05)
Coef. index # 1746		(6.90343e-06,1.47754e-06)
Coef. index # 1747		(-6.50533e-05,-0.00010452)
Coef. index # 1748		(-6.44224e-05,1.89478e-06)
Coef. index # 1749		(5.8664e-06,-5.83651e-05)
Coef. index # 1750		(-0.00010574,-7.3262e-05)
Coef. index # 1751		(-4.11505e-06,9.40356e-06)
Coef. index # 1752		(-5.12782e-05,-0.00010587)
Coef. index # 1753		(-8.18111e-05,-1.10595e-05)
Coef. index # 1754		(1.19866e-05,-4.39282e-05)
Coef. index # 1755		(-0.00010491,-8.99294e-05)
Coef. index # 1756		(-1.88542e-05,1.3527e-05)
Coef. index # 1757		(-3.64613e-05,-0.00010286)
Coef. index # 1758		(-9.74773e-05,-2.74014e-05)
Coef. index # 1759		(1.39498e-05,-2.90284e-05)
Coef. index # 1760		(-9.97521e-05,-0.00010433)
Coef. index # 1761		(-3.6587e-05,1.31996e-05)
Coef. index # 1762		(-2.17832e-05,-9.5637e-05)
Coef. index # 1763		(-0.00011036,-4.6283e-05)
Coef. index # 1764		(1.12378e-05,-1.48811e-05)
Coef. index # 1765		(-9.05814e-05,-0.00011546)
Coef. index # 1766		(-5.63534e-05,8.04523e-06)
Coef. index # 1767		(-8.47876e-06,-8.46712e-05)
Coef. index # 1768		(-0.00011954,-6.66492e-05)
Coef. index # 1769		(3.62238e-06,-2.72458e-06)
Coef. index # 1770		(-7.80113e-05,-0.00012252)
Coef. index # 1771		(-7.70162e-05,-2.00979e-06)
Coef. index # 1772		(2.23704e-06,-7.07223e-05)
Coef. index # 1773		(-0.00012434,-8.72971e-05)
Coef. index # 1774		(-8.81124e-06,6.27059e-06)
Coef. index # 1775		(-6.29383e-05,-0.00012496)
Coef. index # 1776		(-9.73321e-05,-1.672e-05)
Coef. index # 1777		(9.25269e-06,-5.4806e-05)
Coef. index # 1778		(-0.00012435,-0.00010696)
Coef. index # 1779		(-2.5657e-05,1.10716e-05)
Coef. index # 1780		(-4.6486e-05,-0.00012251)
Coef. index # 1781		(-0.00011603,-3.55253e-05)
Coef. index # 1782		(1.16318e-05,-3.81451e-05)
Coef. index # 1783		(-0.00011947,-0.00012439)
Coef. index # 1784		(-4.62071e-05,1.0856e-05)
Coef. index # 1785		(-2.99551e-05,-0.00011526)
Coef. index # 1786		(-0.00013189,-5.7572e-05)
Coef. index # 1787		(8.68132e-06,-2.20933e-05)
Coef. index # 1788		(-0.00010994,-0.00013841)
Coef. index # 1789		(-6.94771e-05,5.06919e-06)
Coef. index # 1790		(-1.47391e-05,-0.00010361)
Coef. index # 1791		(-0.00014383,-8.17641e-05)
Coef. index # 1792		(0,-8.06898e-06)
Coef. index # 1793		(-9.6363e-05,-0.00014804)
Coef. index # 1794		(-9.42671e-05,-6.52624e-06)
Coef. index # 1795		(-2.25613e-06,-8.83262e-05)
Coef. index # 1796		(-0.00015097,-0.00010681)
Coef. index # 1797		(-1.44853e-05,2.53227e-06)
Coef. index # 1798		(-7.96402e-05,-0.00015255)
Coef. index # 1799		(-0.00011923,-2.3833e-05)
Coef. index # 1800		(6.13928e-06,-7.04653e-05)
Coef. index # 1801		(-0.00015273,-0.00013132)
Coef. index # 1802		(-3.45032e-05,8.41683e-06)
Coef. index # 1803		(-6.09742e-05,-0.0001515)
Coef. index # 1804		(-0.00014292,-4.64092e-05)
Coef. index # 1805		(9.23267e-06,-5.13555e-05)
Coef. index # 1806		(-0.00014885,-0.00015386)
Coef. index # 1807		(-5.94454e-05,8.46758e-06)
Coef. index # 1808		(-4.18043e-05,-0.0001448)
Coef. index # 1809		(-0.00016395,-7.34874e-05)
Coef. index # 1810		(6.02007e-06,-3.25283e-05)
Coef. index # 1811		(-0.00013941,-0.00017304)
Coef. index # 1812		(-8.83923e-05,1.8077e-06)
Coef. index # 1813		(-2.37394e-05,-0.00013275)
Coef. index # 1814		(-0.00018098,-0.00010401)
Coef. index # 1815		(-4.23379e-06,-1.56541e-05)
Coef. index # 1816		(-0.00012492,-0.00018764)
Coef. index # 1817		(-0.00012016,-1.21482e-05)
Coef. index # 1818		(-8.49087e-06,-0.00011603)
Coef. index # 1819		(-0.00019288,-0.00013667)
Coef. index # 1820		(-2.19592e-05,-2.46847e-06)
Coef. index # 1821		(-0.00010623,-0.00019662)
Coef. index # 1822		(-0.00015336,-3.36692e-05)
Coef. index # 1823		(2.19839e-06,-9.56822e-05)
Coef. index # 1824		(-0.00019877,-0.00017002)
Coef. index # 1825		(-4.72614e-05,5.29783e-06)
Coef. index # 1826		(-8.45762e-05,-0.00019927)
Coef. index # 1827		(-0.00018646,-6.26994e-05)
Coef. index # 1828		(6.62403e-06,-7.31153e-05)
Coef. index # 1829		(-0.00019808,-0.0002025)
Coef. index # 1830		(-7.9927e-05,5.97769e-06)
Coef. index # 1831		(-6.15241e-05,-0.00019519)
Coef. index # 1832		(-0.00021793,-9.88771e-05)
Coef. index # 1833		(3.16696e-06,-5.0046e-05)
Coef. index # 1834		(-0.00019062,-0.00023256)
Coef. index # 1835		(-0.00011946,-1.9921e-06)
Coef. index # 1836		(-3.89381e-05,-0.00018439)
Coef. index # 1837		(-0.00024623,-0.00014159)
Coef. index # 1838		(-9.67784e-06,-2.84761e-05)
Coef. index # 1839		(-0.00017657,-0.00025875)
Coef. index # 1840		(-0.00016515,-2.00644e-05)
Coef. index # 1841		(-1.89482e-05,-0.00016727)
Coef. index # 1842		(-0.00026999,-0.00019005)
Coef. index # 1843		(-3.33204e-05,-1.06622e-05)
Coef. index # 1844		(-0.00015658,-0.0002798)
Coef. index # 1845		(-0.00021617,-4.96213e-05)
Coef. index # 1846		(-3.94043e-06,-0.00014465)
Coef. index # 1847		(-0.00028806,-0.00024341)
Coef. index # 1848		(-6.91484e-05,8.72649e-07)
Coef. index # 1849		(-0.00013167,-0.00029468)
Coef. index # 1850		(-0.00027171,-9.21013e-05)
Coef. index # 1851		(3.40817e-06,-0.00011781)
Coef. index # 1852		(-0.00029959,-0.00030099)
Coef. index # 1853		(-0.00011871,3.26568e-06)
Coef. index # 1854		(-0.00010331,-0.00030274)
Coef. index # 1855		(-0.00033123,-0.00014925)
Coef. index # 1856		(0,-8.84184e-05)
Coef. index # 1857		(-0.00030411,-0.00036247)
Coef. index # 1858		(-0.00018408,-6.89412e-06)
Coef. index # 1859		(-7.34241e-05,-0.00030372)
Coef. index # 1860		(-0.00039482,-0.00022365)
Coef. index # 1861		(-1.80071e-05,-5.86472e-05)
Coef. index # 1862		(-0.00030163,-0.00042848)
Coef. index # 1863		(-0.00026857,-3.40533e-05)
Coef. index # 1864		(-4.44511e-05,-0.00029792)
Coef. index # 1865		(-0.00046381,-0.00031972)
Coef. index # 1866		(-5.59292e-05,-3.12533e-05)
Coef. index # 1867		(-0.00029274,-0.0005014)
Coef. index # 1868		(-0.0003783,-8.48044e-05)
Coef. index # 1869		(-1.95433e-05,-0.0002863)
Coef. index # 1870		(-0.00054216,-0.00044608)
Coef. index # 1871		(-0.00012227,-9.90834e-06)
Coef. index # 1872		(-0.0002789,-0.00058752)
Coef. index # 1873		(-0.00052572,-0.00017057)
Coef. index # 1874		(-3.07895e-06,-0.00027097)
Coef. index # 1875		(-0.00063977,-0.00062132)
Coef. index # 1876		(-0.00023304,7.45058e-09)
Coef. index # 1877		(-0.00026316,-0.00070268)
Coef. index # 1878		(-0.0007395,-0.00031488)
Coef. index # 1879		(-1.89757e-06,-0.00025648)
Coef. index # 1880		(-0.00078276,-0.00089159)
Coef. index # 1881		(-0.00042464,-1.04732e-05)
Coef. index # 1882		(-0.00025273,-0.00089215)
Coef. index # 1883		(-0.0010983,-0.00057739)
Coef. index # 1884		(-2.78512e-05,-0.00025539)
Coef. index # 1885		(-0.0010559,-0.0014017)
Coef. index # 1886		(-0.00080195,-5.56163e-05)
Coef. index # 1887		(-0.00027244,-0.0013339)
Coef. index # 1888		(-0.0018994,-0.0011583)
Coef. index # 1889		(-8.60621e-05,-0.00032697)
Coef. index # 1890		(-0.0019064,-0.0028687)
Coef. index # 1891		(-0.0017703,-1.59633e-05)
Coef. index # 1892		(-0.00051799,-0.0035834)
Coef. index # 1893		(-0.0053229,-0.0021202)
Coef. index # 1894		(0.002575,-0.002329)
Coef. index # 1895		(-0.025875,-0.061911)
Coef. index # 1896		(-0.085603,-0.066677)
Coef. index # 1897		(0.0077433,0.11743)
Coef. index # 1898		(0.21334,0.24089)
Coef. index # 1899		(0.16877,0.0076638)
Coef. index # 1900		(-0.18954,-0.34564)
Coef. index # 1901		(-0.38839,-0.28145)
Coef. index # 1902		(-0.045257,0.24273)
Coef. index # 1903		(0.47259,0.54435)
Coef. index # 1904		(0.41122,0.10432)
Coef. index # 1905		(-0.27303,-0.58042)
Coef. index # 1906		(-0.69243,-0.54876)
Coef. index # 1907		(-0.18314,0.28167)
Coef. index # 1908		(0.6745,0.83905)
Coef. index # 1909		(0.69627,0.28043)
Coef. index # 1910		(-0.26731,-0.74703)
Coef. index # 1911		(-0.97319,-0.84585)
Coef. index # 1912		(-0.39338,0.23106)
Coef. index # 1913		(0.80086,-0.9017)
Coef. index # 1914		(0.99833,0.52014)
Coef. index # 1915		(-0.17335,-0.83138)
Coef. index # 1916		(0.7937,0.8536)
Coef. index # 1917		(-0.65703,0.095765)
Coef. index # 1918		(0.8407,-0.7007)
Coef. index # 1919		(-0.7095,0.80186)
Coef. index # 1920		(-4.65661e-10,-0.82653)
Coef. index # 1921		(0.6287,0.5761)
Coef. index # 1922		(-0.95035,-0.1117)
Coef. index # 1923		(0.79094,-0.5756)
Coef. index # 1924		(-0.4532,-0.8998)
Coef. index # 1925		(0.23678,-0.73349)
Coef. index # 1926		(0.5459,0.3465)
Coef. index # 1927		(0.7531,-0.37236)
Coef. index # 1928		(0.65656,-0.5373)
Coef. index # 1929		(-0.2556,-0.6116)
Coef. index # 1930		(0.51534,-0.56118)
Coef. index # 1931		(0.5523,0.1851)
Coef. index # 1932		(0.4799,-0.66243)
Coef. index # 1933		(0.45014,-0.5885)
Coef. index # 1934		(-0.1341,-0.3596)
Coef. index # 1935		(0.8103,-0.32562)
Coef. index # 1936		(0.6469,0.106)
Coef. index # 1937		(0.2548,-0.9555)
Coef. index # 1938		(0.19074,-0.7244)
Coef. index # 1939		(-0.0993,-0.1664)
Coef. index # 1940		(-0.9052,-0.04848)
Coef. index # 1941		(0.8206,0.1162)
Coef. index # 1942		(0.0979,0.7751)
Coef. index # 1943		(-0.09783,-0.9321)
Coef. index # 1944		(-0.1543,-0.0496)
Coef. index # 1945		(-0.6571,0.24481)
Coef. index # 1946		(-0.94278,0.2136)
Coef. index # 1947		(0.0218,0.5516)
Coef. index # 1948		(-0.39017,0.81051)
Coef. index # 1949		(-0.2844,-0.00530005)
Coef. index # 1950		(-0.4539,0.53343)
Coef. index # 1951		(-0.67375,0.365)
Coef. index # 1952		(0.000200033,0.3649)
Coef. index # 1953		(-0.67377,0.53345)
Coef. index # 1954		(-0.4539,-0.00530005)
Coef. index # 1955		(-0.2844,0.81049)
Coef. index # 1956		(-0.39017,0.5516)
Coef. index # 1957		(0.0218,0.2137)
Coef. index # 1958		(-0.94278,0.24483)
Coef. index # 1959		(-0.6568,-0.0484)
Coef. index # 1960		(-0.1521,-0.93)
Coef. index # 1961		(-0.098132,0.7696)
Coef. index # 1962		(0.0863,0.1011)
Coef. index # 1963		(0.8086,-0.049084)
Coef. index # 1964		(-0.8888,-0.1339)
Coef. index # 1965		(-0.0598,-0.6936)
Coef. index # 1966		(0.19603,-0.98574)
Coef. index # 1967		(0.1921,0.0296)
Coef. index # 1968		(0.5858,-0.34193)
Coef. index # 1969		(0.85516,-0.2597)
Coef. index # 1970		(-0.00950003,-0.4855)
Coef. index # 1971		(0.48595,-0.71975)
Coef. index # 1972		(0.3372,0.000699997)
Coef. index # 1973		(0.3936,-0.62737)
Coef. index # 1974		(0.5806,-0.4232)
Coef. index # 1975		(-0.00230002,-0.3102)
Coef. index # 1976		(0.76536,-0.43818)
Coef. index # 1977		(0.5182,0.0152)
Coef. index # 1978		(0.2362,-0.89923)
Coef. index # 1979		(0.29347,-0.6208)
Coef. index # 1980		(-0.0383,-0.1715)
Coef. index # 1981		(-0.9718,-0.14712)
Coef. index # 1982		(0.7313,0.0726)
Coef. index # 1983		(0.117,0.8484)
Coef. index # 1984		(0,-0.8483)
Coef. index # 1985		(-0.1168,-0.0724)
Coef. index # 1986		(-0.7312,0.14712)
Coef. index # 1987		(0.9718,0.1717)
Coef. index # 1988		(0.0385,0.6209)
Coef. index # 1989		(-0.29347,0.89927)
Coef. index # 1990		(-0.2361,-0.015)
Coef. index # 1991		(-0.5181,0.43819)
Coef. index # 1992		(-0.76533,0.3104)
Coef. index # 1993		(0.00250006,0.4233)
Coef. index # 1994		(-0.58058,0.62739)
Coef. index # 1995		(-0.3935,-0.000499964)
Coef. index # 1996		(-0.337,0.71978)
Coef. index # 1997		(-0.48594,0.4857)
Coef. index # 1998		(0.00969994,0.2598)
Coef. index # 1999		(-0.85513,0.34194)
Coef. index # 2000		(-0.5857,-0.0294)
Coef. index # 2001		(-0.192,0.98578)
Coef. index # 2002		(-0.19603,0.6937)
Coef. index # 2003		(0.0599999,0.134)
Coef. index # 2004		(0.8888,0.049084)
Coef. index # 2005		(-0.8085,-0.1009)
Coef. index # 2006		(-0.0861,-0.7696)
Coef. index # 2007		(0.098132,0.9301)
Coef. index # 2008		(0.1523,0.0486)
Coef. index # 2009		(0.6569,-0.24483)
Coef. index # 2010		(0.94283,-0.2135)
Coef. index # 2011		(-0.0216,-0.5515)
Coef. index # 2012		(0.39017,-0.81045)
Coef. index # 2013		(0.2846,0.00549996)
Coef. index # 2014		(0.454,-0.53344)
Coef. index # 2015		(0.67381,-0.3648)
Coef. index # 2016		(0,-0.3648)
Coef. index # 2017		(0.67376,-0.5334)
Coef. index # 2018		(0.454,0.00549996)
Coef. index # 2019		(0.2845,-0.8105)
Coef. index # 2020		(0.3902,-0.5515)
Coef. index # 2021		(-0.0216,-0.2136)
Coef. index # 2022		(0.94277,-0.24481)
Coef. index # 2023		(0.6569,0.0486)
Coef. index # 2024		(0.1522,0.93)
Coef. index # 2025		(0.098139,-0.7695)
Coef. index # 2026		(-0.0861,-0.1009)
Coef. index # 2027		(-0.8086,0.049081)
Coef. index # 2028		(0.8889,0.1341)
Coef. index # 2029		(0.0599,0.6936)
Coef. index # 2030		(-0.19604,0.98583)
Coef. index # 2031		(-0.192,-0.0294)
Coef. index # 2032		(-0.5858,0.34191)
Coef. index # 2033		(-0.85508,0.2599)
Coef. index # 2034		(0.00960004,0.4856)
Coef. index # 2035		(-0.48598,0.71982)
Coef. index # 2036		(-0.337,-0.00059998)
Coef. index # 2037		(-0.3936,0.62734)
Coef. index # 2038		(-0.58055,0.4233)
Coef. index # 2039		(0.00240004,0.3103)
Coef. index # 2040		(-0.76539,0.43822)
Coef. index # 2041		(-0.5181,-0.015)
Coef. index # 2042		(-0.2362,0.8992)
Coef. index # 2043		(-0.29345,0.621)
Coef. index # 2044		(0.0384001,0.1716)
Coef. index # 2045		(0.9718,0.14713)
Coef. index # 2046		(-0.7312,-0.0724)
Coef. index # 2047		(-0.1169,-0.8484)
****************************************



WARNING: Hls::stream 'hls::stream<std::complex<ap_fixed<32, 1, (ap_q_mode)5, (ap_o_mode)3, 0> > >.1' contains leftover data, which may result in RTL simulation hanging.
@I [SIM-1] CSim done with 0 errors.
